"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"14684","42210","2021",4,4,0,222600,2058.25,107.75
"14685","42211","2021",31,21,10,235362.7,2300,99.3871
"14686","42212","2021",17,15,2,179661.8,1633.647,108.9412
"14687","42213","2021",1,1,0,145400,1711,85
"14688","42214","2021",17,16,1,303449.8,2162.059,153.7059
"14689","42215","2021",16,14,2,122253.1,1008.062,128.1875
"14690","42216","2021",4,4,0,369255,2216.75,166.25
"14691","42217","2021",8,8,0,134862.5,1200.875,127.25
"14692","42218","2021",3457,325,3132,98029.29,1345.32,72.82644
"14693","42219","2021",21,21,0,184490.5,1901.238,102.8095
"14694","42220","2021",5,5,0,188321,1979.8,95
"14695","42221","2021",5,5,0,192137.4,1687.6,117.4
"14696","42222","2021",81,66,15,248655.5,2151.444,115.9877
"14697","42223","2021",93,49,44,205428.7,2132.806,95.26882
"14698","42224","2021",24,16,8,215247.5,2234.625,101.0417
"14699","42225","2021",60,51,9,223513.6,2257.367,101
"14700","42226","2021",8,8,0,179781.2,1528.625,117.75
"14701","42227","2021",6,6,0,60416.67,847.6667,69
"14702","42228","2021",7,7,0,205428.6,2106.571,107.7143
"14703","42229","2021",3,3,0,262850,1439.333,187
"14704","42230","2021",25,24,1,94737.6,992.8,88.08
"14705","42231","2021",7,7,0,172107.1,1425.571,122.1429
"14706","42232","2021",7,7,0,169464.3,1252.714,133.4286
"14707","42233","2021",10,10,0,231140,1994,118.7
"14708","42234","2021",46,38,8,211634.1,2168.326,95.65217
"14709","42235","2021",8,8,0,126187.5,1607,83.25
"14710","42236","2021",2,2,0,150725,1323,107.5
"14711","42237","2021",84,42,42,196287.3,2059.714,94.47619
"14712","42238","2021",8,8,0,68775,765.125,85.625
"14713","42239","2021",15,15,0,144566,1594.467,90.53333
"14714","42240","2021",13,13,0,156939.2,1569.615,100.8462
"14715","42241","2021",4,4,0,125750,1285.75,103.5
"14716","42242","2021",22,19,3,276403.2,2686.545,104.2273
"14717","42245","2021",6,6,0,108893.3,1256.5,91.66667
"14718","42246","2021",20,19,1,139165.6,1484.4,86.4
"14719","42247","2021",4,4,0,89275,794.25,103.75
"14720","42248","2021",21,18,3,108290.1,1007.857,109.9048
"14721","42249","2021",22,22,0,128390.5,1365.727,92.59091
"14722","42251","2021",4,4,0,272000,3897.5,91.5
"14723","42252","2021",5,5,0,100280,1153.6,98.2
"14724","42253","2021",17,17,0,225444.1,2052.529,113.2353
"14725","42254","2021",10,10,0,151010,1469.7,98.1
"14726","42255","2021",3,3,0,34833.33,982.6667,42.66667
"14727","42256","2021",70,62,8,200971.3,2078.886,94.98571
"14728","42257","2021",22,21,1,97986.36,1032.318,94.81818
"14729","42259","2021",39,37,2,274625.8,3081.667,96.92308
"14730","42260","2021",5,5,0,85744,851.6,109.8
"14731","42261","2021",6,6,0,193835.5,1546.667,127.3333
"14732","42262","2021",25,25,0,137436.9,1519,89.92
"14733","42264","2021",8,8,0,250606.2,2365,107.25
"14734","42265","2021",7,7,0,261342.9,2691.429,99.42857
"14735","42266","2021",7,7,0,123564.3,1261.429,95.85714
"14736","42267","2021",15,15,0,147473.3,1291,127.9333
"14737","42268","2021",7,7,0,96577.14,912.4286,107
"14738","42270","2021",23,18,5,206249.3,1948.261,100.6087
"14739","42271","2021",46,36,10,226130.9,2347.848,101.4565
"14740","42272","2021",31,25,6,186765.5,2027.516,97.87097
"14741","42273","2021",9,9,0,153455.6,1540.889,100.4444
"14742","42274","2021",3,3,0,138899.3,1327,107.3333
"14743","42275","2021",105,30,75,179591.9,2347.019,76.8381
"14744","42276","2021",8,8,0,69500,878.375,90.625
"14745","42277","2021",8,8,0,111056.2,1214,92.25
"14746","42278","2021",3,3,0,59900,668.3333,89
"14747","42279","2021",237,162,75,228256.1,2425.354,93.59916
"14748","42280","2021",4,4,0,243133,2040,121
"14749","42281","2021",7,7,0,94428.57,1050,93.71429
"14750","42282","2021",2,2,0,134970,1249.5,127.5
"14751","42283","2021",12,12,0,174251.2,1867.75,91.5
"14752","42284","2021",19,19,0,201951.6,1776.684,109.5789
"14753","42285","2021",59,52,7,190011.3,2036.085,93.44068
"14754","42286","2021",10,10,0,240481,2146.5,115.4
"14755","42287","2021",10,10,0,83760,1070.8,84.6
"14756","42288","2021",6,6,0,108633.3,1047.833,104
"14757","42289","2021",24,22,2,143637.5,1449.667,104.375
"14758","42290","2021",9,8,1,142694.4,1869.444,80.88889
"14759","42293","2021",15,14,1,169234,1628.6,105.4667
"14760","42294","2021",10,9,1,210582,1699.8,120.3
"14761","42295","2021",9,9,0,78277.78,814.2222,94.44444
"14762","42296","2021",9,9,0,236777.8,2236.111,113.8889
"14763","42297","2021",5,5,0,206360,1891.6,111.4
"14764","42298","2021",7,7,0,111364.3,1162.286,100
"14765","42299","2021",40,29,11,189548.2,2188.35,86.6
"14766","42300","2021",13,13,0,156450,1550.692,100.3077
"14767","42301","2021",10,10,0,158100,1734.4,96.9
"14768","42302","2021",86,57,29,232208,2531.116,91.40698
"14769","42303","2021",2,2,0,122250,1073.5,116.5
"14770","42304","2021",104,93,11,170578.4,1779.99,95.75962
"14771","42305","2021",81,40,41,193450.2,2272.296,84.25926
"14772","42306","2021",8,5,3,170500,1758,91.375
"14773","42307","2021",14,14,0,271300,2736.714,94.5
"14774","42308","2021",11,6,5,151529.7,1823.545,81.81818
"14775","42310","2021",2,2,0,252625,2232.5,115
"14776","42311","2021",17,15,2,304735.3,2519.941,132.5294
"14777","42312","2021",8,8,0,213193.8,2181.375,99.5
"14778","42313","2021",7,7,0,145714.3,1584,96.57143
"14779","42314","2021",6,6,0,76112.5,748.1667,104
"14780","42315","2021",2,2,0,253775,2681.5,94.5
"14781","42316","2021",97,61,36,167662.1,1860.691,89.74227
"14782","42317","2021",1,1,0,162000,1350,120
"14783","42318","2021",28,27,1,138038.5,1417.357,97.39286
"14784","42319","2021",5,5,0,248590,1717,143.4
"14785","42320","2021",9,9,0,231294.4,2273,101.5556
"14786","42321","2021",3,3,0,46833.33,503.3333,93.33333
"14787","42322","2021",16,13,3,191167.1,1960.5,102.1875
"14788","42323","2021",117,91,26,233383.9,2449.513,98.18803
"14789","42324","2021",15,15,0,265596.7,2512.6,108.8667
"14790","42325","2021",4,4,0,148937.5,1298.5,103.25
"14791","42326","2021",7,7,0,211014.3,2504.143,94.28571
"14792","42327","2021",9,7,2,236679.2,2487.333,94.22222
"14793","42328","2021",9,9,0,119227.8,1292.667,91.44444
"14794","42329","2021",6,6,0,197985,1834,107.1667
"14795","42330","2021",137,36,101,142631.8,1566.423,90.16058
"14796","42331","2021",15,15,0,176521,1719.8,104.2
"14797","42332","2021",75,68,7,209122.3,1912.52,108.1733
"14798","42333","2021",5,5,0,110220,1082.2,105.8
"14799","42334","2021",13,11,2,169126.9,1588.692,97.84615
"14800","42335","2021",9,9,0,175751.2,1727.111,99.11111
"14801","42336","2021",11,11,0,216981.8,2172.545,98.90909
"14802","42337","2021",4,4,0,141487.5,1252.75,113.25
"14803","42338","2021",15,13,2,202219.7,1821.467,110.4667
"14804","42339","2021",2,2,0,158800,1503,97.5
"14805","43001","2021",6,6,0,115753.3,854.5,136.6667
"14806","43002","2021",17,15,2,165795.3,1877.941,91.58824
"14807","43003","2021",12,11,1,108038.9,936.5,107.6667
"14808","43004","2021",1,1,0,110000,2619,42
"14809","43005","2021",6,6,0,73783.33,1107,67.83333
"14810","43006","2021",4,4,0,59703.75,462.75,142.5
"14811","43007","2021",5,5,0,202404,1615.8,136.2
"14812","43008","2021",3,3,0,98153.33,1317.333,73.66667
"14813","43009","2021",2,2,0,61250,867,70.5
"14814","43010","2021",1,1,0,207300,1835,113
"14815","43011","2021",4,4,0,131700,1167.5,108.75
"14816","43012","2021",62,50,12,173410.5,1983.581,88.24194
"14817","43013","2021",6,6,0,48333.33,606.8333,79.83333
"14818","43014","2021",1,1,0,65500,575,114
"14819","43016","2021",13,13,0,95483.77,971.0769,93.92308
"14820","43017","2021",6,6,0,109768.3,993.5,114.3333
"14821","43018","2021",14,13,1,139749.6,1440.071,97
"14822","43019","2021",3,3,0,73000,787,94.33333
"14823","43020","2021",62,54,8,175397.6,1913.161,91.24194
"14824","43021","2021",9,9,0,166038.9,1524.111,108.8889
"14825","43022","2021",5,5,0,124880,1006.4,123
"14826","43023","2021",4,4,0,103250,1002,104.75
"14827","43024","2021",9,9,0,105222.2,1511.222,71.33333
"14828","43025","2021",46,43,3,134809.1,1518.957,84.80435
"14829","43026","2021",14,14,0,143635,1363.071,97.92857
"14830","43027","2021",3,2,1,87666.67,1020.333,85.66667
"14831","43028","2021",4,4,0,100612.8,1307.25,90.75
"14832","43029","2021",2,2,0,72000,772,93
"14833","43030","2021",5,5,0,138320,1182.4,116
"14834","43032","2021",10,9,1,161240,1776.8,91.6
"14835","43033","2021",9,9,0,89905.56,1056.111,76.11111
"14836","43034","2021",5,5,0,92570,1265,67.2
"14837","43035","2021",2,2,0,215010,898.5,239
"14838","43036","2021",3,3,0,146000,1464.333,97.66667
"14839","43038","2021",10,10,0,129035,1391.7,99.3
"14840","43039","2021",10,9,1,120540,1145.4,105.2
"14841","43040","2021",74,55,19,113071.6,1312,91.13514
"14842","43041","2021",30,16,14,154563.1,1707.033,91.36667
"14843","43042","2021",9,9,0,93172.22,1140.778,79.11111
"14844","43043","2021",9,9,0,124344.4,1224.222,100
"14845","43044","2021",2,2,0,101500,1357,73.5
"14846","43045","2021",4,4,0,211850,1788.25,120.75
"14847","43046","2021",26,20,6,157338.5,1735.923,90.73077
"14848","43047","2021",3,3,0,99300,1416.667,88.33333
"14849","43048","2021",13,12,1,78911.54,900.6154,90.38462
"14850","43049","2021",12,11,1,64175,975.1667,70.91667
"14851","43051","2021",74,49,25,145015.3,1558.122,97.62162
"14852","43052","2021",6,6,0,78066.67,981,83.16667
"14853","43053","2021",3,3,0,175966.7,1474,114.3333
"14854","43054","2021",1,1,0,30000,429,70
"14855","43055","2021",2,2,0,43950,466,95
"14856","43056","2021",5,5,0,96200,1108.8,105.6
"14857","43057","2021",1,1,0,157100,1309,120
"14858","43058","2021",7,7,0,253157.1,2253.714,111.1429
"14859","43059","2021",2,2,0,84500,686,134.5
"14860","43061","2021",13,13,0,210197.8,1739.692,116.1538
"14861","43062","2021",4,4,0,147912.5,1311.25,110
"14862","43063","2021",4,4,0,91425,795.5,105.5
"14863","43066","2021",2,2,0,124000,2955,43.5
"14864","43067","2021",3,3,0,156966.7,1255.667,119.6667
"14865","43069","2021",3,3,0,123889,965.6667,126
"14866","43070","2021",3,3,0,116183.3,1326.333,87.33333
"14867","43071","2021",7,7,0,81642.86,929,87.71429
"14868","43073","2021",3,3,0,157200,1482,107
"14869","43074","2021",4,4,0,198242.5,1693,119.5
"14870","43075","2021",1,1,0,73000,730,100
"14871","43076","2021",3,3,0,77333.33,724.6667,116
"14872","43077","2021",4,4,0,99700,1116,97.25
"14873","43078","2021",27,24,3,170244.4,1552.926,106.2593
"14874","43079","2021",1,1,0,35000,343,102
"14875","43080","2021",34,28,6,111004.3,1098.029,99.26471
"14876","43082","2021",2,2,0,67000,881,74
"14877","43084","2021",7,7,0,185649.3,1592.429,116.5714
"14878","43086","2021",3,3,0,74766.67,903.6667,112.3333
"14879","43087","2021",26,21,5,152790.4,1330.231,117.8846
"14880","43088","2021",5,5,0,112154.2,1144.4,93
"14881","43089","2021",57,32,25,142186.9,1594.719,93.73684
"14882","43090","2021",1,1,0,28680,478,60
"14883","43091","2021",5,4,1,136210,1700.6,80.8
"14884","43092","2021",6,6,0,86166.67,1361.833,95.83333
"14885","43093","2021",10,10,0,67500.5,887.8,81.6
"14886","43094","2021",1,1,0,144600,1418,102
"14887","43095","2021",2,2,0,61250,935,65
"14888","43096","2021",8,8,0,103036.2,876.875,119.75
"14889","43097","2021",3,3,0,37300,466,78.33333
"14890","43098","2021",3,3,0,96910,1500,65.33333
"14891","43099","2021",6,6,0,116415,1270.833,91
"14892","43100","2021",4,4,0,60538,1799.25,68.75
"14893","43101","2021",2,2,0,77750,1026.5,66.5
"14894","43102","2021",9,9,0,182266.7,1853.222,103
"14895","43103","2021",1,1,0,38000,567,67
"14896","43104","2021",2,2,0,55000,548,91.5
"14897","43105","2021",1,1,0,46000,2706,17
"14898","43106","2021",4,4,0,105750,1015.5,100
"14899","43108","2021",4,4,0,90732.5,1028.75,88.5
"14900","43109","2021",2,2,0,198500,1896,110
"14901","43110","2021",5,5,0,135800,1024.2,131.6
"14902","43111","2021",11,11,0,104306.4,1248.455,81.90909
"14903","43112","2021",56,49,7,93876.34,1067.339,84.75
"14904","43113","2021",21,20,1,155754.1,1434.238,103.1429
"14905","43114","2021",17,17,0,157834.1,1361.588,113.2353
"14906","43115","2021",11,11,0,136009.1,1414.727,101.3636
"14907","43116","2021",2,2,0,105000,1210.5,71.5
"14908","43117","2021",3,3,0,96466.67,873.6667,95
"14909","43118","2021",5,5,0,70100,763.8,96.6
"14910","43119","2021",8,8,0,114275,1201.125,94.25
"14911","43120","2021",17,17,0,92637.35,917.1176,97.35294
"14912","43121","2021",2,2,0,79250,886.5,83.5
"14913","43122","2021",5,5,0,110640,1377.2,95
"14914","43123","2021",4,4,0,125875,1362,85.75
"14915","43124","2021",8,8,0,129943.8,1480.25,92.875
"14916","43125","2021",2,2,0,125000,1302,101.5
"14917","43126","2021",5,5,0,138160,1406.4,98.8
"14918","43127","2021",8,8,0,195031.2,1591.5,122.125
"14919","43128","2021",1,1,0,63700,425,150
"14920","43129","2021",1,1,0,153280,2395,64
"14921","43130","2021",13,10,3,108419.2,1171.692,88.46154
"14922","43131","2021",3,3,0,87000,1281.667,71
"14923","43132","2021",11,11,0,106881.8,1196.909,85.63636
"14924","43133","2021",2,2,0,84400,703.5,116
"14925","43134","2021",2,2,0,75000,754.5,97
"14926","43135","2021",17,15,2,95058.82,962.8824,100.0588
"14927","43136","2021",3,3,0,87225,849,120
"14928","43137","2021",85,67,18,193580.3,1924.553,99.8
"14929","43138","2021",8,8,0,205325,1301,174.125
"14930","43140","2021",5,5,0,178600,1581,112.8
"14931","43141","2021",12,11,1,113258.3,1370.667,79.83333
"14932","43142","2021",7,7,0,109390.6,1566.857,75.85714
"14933","43143","2021",2,2,0,165000,1718.5,96
"14934","43144","2021",1,1,0,50000,417,120
"14935","43145","2021",3,3,0,89030,1276.667,88
"14936","43147","2021",7,6,1,201514.4,1840.714,111.5714
"14937","43148","2021",10,9,1,88155,1017.9,86.5
"14938","43149","2021",4,4,0,34805,624.25,57.75
"14939","43150","2021",11,11,0,141954.5,1360.273,110.0909
"14940","43151","2021",4,4,0,51250,500.25,103.5
"14941","43152","2021",18,17,1,213891.4,1722.611,112.2222
"14942","43153","2021",25,18,7,160270,1514.56,103.92
"14943","43154","2021",9,8,1,96555.56,1077.667,84.22222
"14944","43155","2021",1,1,0,70000,700,100
"14945","43156","2021",4,4,0,56500,1005.75,57.25
"14946","43157","2021",343,54,289,115393,1485.997,78.35277
"14947","43158","2021",6,6,0,131400,1296,94.33333
"14948","43159","2021",9,9,0,181388,1614.111,108.8889
"14949","43160","2021",4,4,0,71120,851,87.5
"14950","43162","2021",41,39,2,110741.7,1352.561,79.87805
"14951","43163","2021",17,17,0,152923.5,1607.765,96.88235
"14952","43164","2021",5,4,1,102436,756.2,131.2
"14953","43165","2021",13,13,0,100311.5,1266.462,80.38462
"14954","43166","2021",4,4,0,132669.5,1129.25,104
"14955","43168","2021",4,4,0,224175,3395.25,82.25
"14956","43169","2021",3,3,0,75100,1123.667,76.33333
"14957","43170","2021",3,3,0,157333.3,1141.333,159.6667
"14958","43171","2021",1,1,0,48000,533,90
"14959","43172","2021",4,2,2,98250,1351.25,73.25
"14960","43173","2021",3,3,0,124076.7,1138.333,116.6667
"14961","43174","2021",13,13,0,115453.3,1078.923,116.8462
"14962","43175","2021",5,5,0,65920,801.2,84.2
